entrez_gene_id	symbol	in_space_i	in_space_ii	in_space_iii	in_space_delta
3482	IGF2R	0	0	0	1
3566	IL4R	0	0	0	1
3591	IL11RB	0	0	0	1
3601	IL15RA	0	0	0	1
3607	FOXK2	0	0	0	1
3619	INCENP	0	0	0	1
3629	INPP3	0	0	0	1
3636	INPPL1	0	0	0	1
3642	INSM1	0	0	0	1
3644	INSRL	0	0	0	1
3665	IRF7	0	0	0	1
3679	ITGA7	0	0	0	1
3686	ITGAW	0	0	0	1
3697	ITIH1	0	0	0	1
3708	ITPR1	0	0	0	1
3709	ITPR2	0	0	0	1
3710	ITPR3	0	0	0	1
3714	JAG2	0	0	0	1
3727	JUND	0	0	0	1
3777	KCNK3	0	0	0	1
3798	KIF5A	0	0	0	1
3815	KIT	0	0	0	1
3829	KNPEP	0	0	0	1
3883	KRT33A	0	0	0	1
3890	KRT84	0	0	0	1
3897	L1CAM	0	0	0	1
3899	AFF3	0	0	0	1
3908	LAMA2	0	0	0	1
3909	LAMA3	0	0	0	1
3911	LAMA5	0	0	0	1
3913	LAMB2	0	0	0	1
3935	LCO	0	0	0	1
3963	LGALS7	0	0	0	1
4014	LOR	0	0	0	1
4018	LPA	0	0	0	1
4019	LPAL1	0	0	0	1
4036	LRP2	0	0	0	1
4041	LRP5	0	0	0	1
4050	LTB	0	0	0	1
4051	CYP4F3	0	0	0	1
4054	LTBP3	0	0	0	1
4065	LY75	0	0	0	1
4122	MAN2A2	0	0	0	1
4124	MAN2A1	0	0	0	1
4127	MANBB	0	0	0	1
4131	MAP1B	0	0	0	1
4160	MC4R	0	0	0	1
4161	MC5R	0	0	0	1
4178	MCO	0	0	0	1
4200	ME2	0	0	0	1
4210	MEFV	0	0	0	1
4211	MEIS1	0	0	0	1
4214	MAP3K1	0	0	0	1
4225	MEP1B	0	0	0	1
4228	MER5	0	0	0	1
4261	CIITA	0	0	0	1
4288	MKI67	0	0	0	1
4296	MAP3K11	0	0	0	1
4297	MLL	0	0	0	1
4301	MLLT4	0	0	0	1
4326	MMP17	0	0	0	1
4360	MRC1	0	0	0	1
4431	MSBP1	0	0	0	1
4432	MSBP2	0	0	0	1
4447	MSK9	0	0	0	1
4448	MSK10	0	0	0	1
4467	MSK32	0	0	0	1
4473	MSK38	0	0	0	1
4486	MST1R	0	0	0	1
4508	ATP6	0	0	0	1
4509	ATP8	0	0	0	1
4512	COX1	0	0	0	1
4513	COX2	0	0	0	1
4514	COX3	0	0	0	1
4519	CYTB	0	0	0	1
4535	ND1	0	0	0	1
4536	ND2	0	0	0	1
4537	ND3	0	0	0	1
4538	ND4	0	0	0	1
4539	ND4L	0	0	0	1
4540	ND5	0	0	0	1
4541	ND6	0	0	0	1
4544	MTNR1B	0	0	0	1
4583	MUC2	0	0	0	1
4584	MUC3A	0	0	0	1
4585	MUC4	0	0	0	1
4586	MUC5AC	0	0	0	1
4588	MUC6	0	0	0	1
4590	MUC8	0	0	0	1
4607	MYBPC3	0	0	0	1
4612	MYCLK1	0	0	0	1
4617	MYF5	0	0	0	1
4621	MYH3	0	0	0	1
4626	MYH8	0	0	0	1
4629	MYH11	0	0	0	1
4630	MYHK	0	0	0	1
4639	MYLL1	0	0	0	1
4640	MYO1A	0	0	0	1
4647	MYO7A	0	0	0	1
4648	MYO7B	0	0	0	1
4650	MYO9B	0	0	0	1
4655	MYSA	0	0	0	1
4666	NACA	0	0	0	1
4671	NAIP	0	0	0	1
4680	CEACAM6	0	0	0	1
4703	NEB	0	0	0	1
4744	NEFH	0	0	0	1
4748	NEFLL1	0	0	0	1
4750	NEK1	0	0	0	1
4763	NF1	0	0	0	1
4773	NFATC2	0	0	0	1
4791	NFKB2	0	0	0	1
4804	NGFR	0	0	0	1
4810	NHS	0	0	0	1
4829	NMBR	0	0	0	1
4831	NME2	0	0	0	1
4851	NOTCH1	0	0	0	1
4854	NOTCH3	0	0	0	1
4863	NPAT	0	0	0	1
4864	NPC1	0	0	0	1
4877	NT3	0	0	0	1
4880	NPPC	0	0	0	1
4898	NRD1	0	0	0	1
4913	NTHL1	0	0	0	1
4914	NTRK1	0	0	0	1
4917	NTN3	0	0	0	1
4925	NUCB2	0	0	0	1
4928	NUP98	0	0	0	1
4935	GPR143	0	0	0	1
4947	OAZ2	0	0	0	1
4992	OR1F1	0	0	0	1
4995	OR3A2	0	0	0	1
5024	P2RX3	0	0	0	1
5046	PCSK6	0	0	0	1
5067	CNTN3	0	0	0	1
5069	PAPPA	0	0	0	1
5075	PAX1	0	0	0	1
5084	PBG1	0	0	0	1
5099	PCDH7	0	0	0	1
5116	PCNT	0	0	0	1
5138	PDE2A	0	0	0	1
5182	PEPB	0	0	0	1
5183	PEPC	0	0	0	1
5185	PEPE	0	0	0	1
5188	PET112	0	0	0	1
5205	ATP8B1	0	0	0	1
5208	PFKFB2	0	0	0	1
5218	CDK14	0	0	0	1
5222	PGA5	0	0	0	1
5243	ABCB1	0	0	0	1
5244	ABCB4	0	0	0	1
5253	PHF2	0	0	0	1
5285	PIH	0	0	0	1
5287	PIK3C2B	0	0	0	1
5297	PI4KA	0	0	0	1
5310	PKD1	0	0	0	1
5314	PKHD1	0	0	0	1
5335	PLCG1	0	0	0	1
5339	PLEC	0	0	0	1
5343	PLGLB1	0	0	0	1
5365	PLXNB3	0	0	0	1
5422	POLA1	0	0	0	1
5458	POU4F2	0	0	0	1
5462	POU5F1B	0	0	0	1
5591	PRKDC	0	0	0	1
5643	PRSM2	0	0	0	1
5649	RELN	0	0	0	1
5654	HTRA1	0	0	0	1
5661	PSBP1	0	0	0	1
5676	PSG7	0	0	0	1
5717	PSMD11	0	0	0	1
5732	PTGER2	0	0	0	1
5737	PTGFR	0	0	0	1
5788	PTPRC	0	0	0	1
5803	PTPRZ1	0	0	0	1
5804	PTPRZ2	0	0	0	1
5903	RANBP2	0	0	0	1
5922	RASA2	0	0	0	1
5926	ARID4A	0	0	0	1
5927	KDM5A	0	0	0	1
5942	RBMY1C	0	0	0	1
5980	REV3L	0	0	0	1
5989	RFX1	0	0	0	1
6011	GRK1	0	0	0	1
6101	RP1	0	0	0	1
6123	RPL3L	0	0	0	1
6200	RPS6KB3	0	0	0	1
6239	RREB1	0	0	0	1
6261	RYR1	0	0	0	1
6262	RYR2	0	0	0	1
6263	RYR3	0	0	0	1
6264	S7	0	0	0	1
6267	S11	0	0	0	1
6268	S12	0	0	0	1
6276	S100A5	0	0	0	1
6323	SCN1A	0	0	0	1
6328	SCN3A	0	0	0	1
6329	SCN4A	0	0	0	1
6330	SCN4B	0	0	0	1
6332	SCN7A	0	0	0	1
6334	SCN8A	0	0	0	1
6335	SCN9A	0	0	0	1
6336	SCN10A	0	0	0	1
6337	SCNN1A	0	0	0	1
6387	CXCL12	0	0	0	1
6395	SEA	0	0	0	1
6400	SEL1L	0	0	0	1
6415	SEPW1	0	0	0	1
6425	SFRP5	0	0	0	1
6461	SHB	0	0	0	1
6476	SI	0	0	0	1
6531	SLC6A3	0	0	0	1
6532	SLC6A4	0	0	0	1
6550	SLC9A3	0	0	0	1
6558	SLC12A2	0	0	0	1
6581	SLC22A3	0	0	0	1
6594	SMARCA1	0	0	0	1
6606	SMN1	0	0	0	1
6614	SIGLEC1	0	0	0	1
6621	SNAPC4	0	0	0	1
6641	SNTB1	0	0	0	1
6651	SON	0	0	0	1
6656	SOX1	0	0	0	1
6682	SPG3B	0	0	0	1
6694	SPP2	0	0	0	1
6703	SPRR2D	0	0	0	1
6708	SPTA1	0	0	0	1
6709	SPTAN1	0	0	0	1
6712	SPTBN2	0	0	0	1
6750	SST	0	0	0	1
6787	NEK4	0	0	0	1
6840	SVIL	0	0	0	1
6845	VAMP7	0	0	0	1
6852	SYM2	0	0	0	1
6854	SYN2	0	0	0	1
6865	TACR2	0	0	0	1
6872	TAF1	0	0	0	1
6875	TAF4B	0	0	0	1
6914	TBXA1R	0	0	0	1
6942	TCF20	0	0	0	1
6954	TCP11	0	0	0	1
6957	TRB@	0	0	0	1
6964	TRD@	0	0	0	1
6965	TRG@	0	0	0	1
7007	TECTA	0	0	0	1
7015	TERT	0	0	0	1
7026	NR2F2	0	0	0	1
7038	TG	0	0	0	1
7057	THBS1	0	0	0	1
7060	THBS4	0	0	0	1
7062	TCHH	0	0	0	1
7094	TLN1	0	0	0	1
7150	TOP1	0	0	0	1
7153	TOP2A	0	0	0	1
7204	TRIO	0	0	0	1
7254	TSHRL1	0	0	0	1
7255	TSHRL2	0	0	0	1
7256	TSHRL3	0	0	0	1
7273	TTN	0	0	0	1
7293	TNFRSF4	0	0	0	1
7324	UBE2E1	0	0	0	1
7343	UBTF	0	0	0	1
7344	UCHH2	0	0	0	1
7359	UGP1	0	0	0	1
7368	UGT8	0	0	0	1
7399	USH2A	0	0	0	1
7410	VAV2	0	0	0	1
7449	VTNR	0	0	0	1
7455	ZAN	0	0	0	1
7486	WRN	0	0	0	1
7521	XRCC8	0	0	0	1
7524	XWNPEP	0	0	0	1
7543	ZFX	0	0	0	1
7546	ZIC2	0	0	0	1
7561	ZNF14	0	0	0	1
7562	ZNF708	0	0	0	1
7576	ZNF28	0	0	0	1
7624	ZNF73	0	0	0	1
7643	ZNF90	0	0	0	1
7644	ZNF91	0	0	0	1
7673	ZNF222	0	0	0	1
7675	ZNF121	0	0	0	1
7701	ZNF142	0	0	0	1
7757	ZNF208	0	0	0	1
7799	PRDM2	0	0	0	1
7804	LRP8	0	0	0	1
7840	ALMS1	0	0	0	1
7916	PRRC2A	0	0	0	1
7956	NTT	0	0	0	1
7994	KAT6A	0	0	0	1
8013	NR4A3	0	0	0	1
8029	CUBN	0	0	0	1
8085	MLL2	0	0	0	1
8239	USP9X	0	0	0	1
8284	KDM5D	0	0	0	1
8287	USP9Y	0	0	0	1
8289	ARID1A	0	0	0	1
8291	DYSF	0	0	0	1
8295	TRRAP	0	0	0	1
8315	BRAP	0	0	0	1
8320	EOMES	0	0	0	1
8321	FZD1	0	0	0	1
8328	GFI1B	0	0	0	1
8339	HIST1H2BG	0	0	0	1
8390	OR1G1	0	0	0	1
8392	OR3A3	0	0	0	1
8411	EEA1	0	0	0	1
8443	GNPAT	0	0	0	1
8455	ATRN	0	0	0	1
8484	GALR3	0	0	0	1
8499	PPFIA2	0	0	0	1
8505	PARG	0	0	0	1
8508	NIPSNAP1	0	0	0	1
8518	IKBKAP	0	0	0	1
8527	DGKD	0	0	0	1
8570	KHSRP	0	0	0	1
8603	FAM193A	0	0	0	1
8642	DCHS1	0	0	0	1
8647	ABCB11	0	0	0	1
8654	PDE5A	0	0	0	1
8658	TNKS	0	0	0	1
8660	IRS2	0	0	0	1
8662	EIF3B	0	0	0	1
8681	JMJD7-PLA2G4B	0	0	0	1
8701	DNAH11	0	0	0	1
8777	MPDZ	0	0	0	1
8843	HCAR3	0	0	0	1
8857	FCGBP	0	0	0	1
8867	SYNJ1	0	0	0	1
8909	ENDOU	0	0	0	1
8911	CACNA1I	0	0	0	1
8912	CACNA1H	0	0	0	1
8924	HERC2	0	0	0	1
8925	HERC1	0	0	0	1
8927	BSN	0	0	0	1
8999	CDKL2	0	0	0	1
9002	F2RL3	0	0	0	1
9031	BAZ1B	0	0	0	1
9038	TAAR5	0	0	0	1
9083	BPY2	0	0	0	1
9103	FCGR2C	0	0	0	1
9132	KCNQ4	0	0	0	1
9150	CTDP1	0	0	0	1
9162	DGKI	0	0	0	1
9172	MYOM2	0	0	0	1
9185	REPS2	0	0	0	1
9198	PTPLC	0	0	0	1
9231	DLG5	0	0	0	1
9282	MED14	0	0	0	1
9310	ZNF235	0	0	0	1
9365	KL	0	0	0	1
9371	KIF3B	0	0	0	1
9378	NRXN1	0	0	0	1
9398	CD101	0	0	0	1
9423	NTN1	0	0	0	1
9469	CHST3	0	0	0	1
9472	AKAP6	0	0	0	1
9612	NCOR2	0	0	0	1
9620	CELSR1	0	0	0	1
9625	AATK	0	0	0	1
9651	PLCH2	0	0	0	1
9658	ZNF516	0	0	0	1
9682	KDM4A	0	0	0	1
9687	GREB1	0	0	0	1
9696	CROCC	0	0	0	1
9700	ESPL1	0	0	0	1
9704	DHX34	0	0	0	1
9720	CCDC144A	0	0	0	1
9736	USP34	0	0	0	1
9739	SETD1A	0	0	0	1
9755	TBKBP1	0	0	0	1
9757	MLL4	0	0	0	1
9774	BCLAF1	0	0	0	1
9777	TM9SF4	0	0	0	1
9786	KIAA0586	0	0	0	1
9788	MTSS1	0	0	0	1
9794	MAML1	0	0	0	1
9797	TATDN2	0	0	0	1
9857	CEP350	0	0	0	1
9866	TRIM66	0	0	0	1
9875	URB1	0	0	0	1
9881	TRANK1	0	0	0	1
9902	MRC2	0	0	0	1
9919	SEC16A	0	0	0	1
9920	KBTBD11	0	0	0	1
9931	HELZ	0	0	0	1
9940	DLEC1	0	0	0	1
9947	MAGEC1	0	0	0	1
9950	GOLGA5	0	0	0	1
9966	TNFSF15	0	0	0	1
9969	MED13	0	0	0	1
9973	CCS	0	0	0	1
9994	CASP8AP2	0	0	0	1
10038	PARP2	0	0	0	1
10046	MAMLD1	0	0	0	1
10057	ABCC5	0	0	0	1
10071	MUC12	0	0	0	1
10075	HUWE1	0	0	0	1
10086	HHLA1	0	0	0	1
10109	ARPC2	0	0	0	1
10111	RAD50	0	0	0	1
10129	FRY	0	0	0	1
10157	AASS	0	0	0	1
10163	WASF2	0	0	0	1
10167	CFM1	0	0	0	1
10216	PRG4	0	0	0	1
10265	IRX5	0	0	0	1
10272	FSTL3	0	0	0	1
10277	UBE4B	0	0	0	1
10297	APC2	0	0	0	1
10343	PKDREJ	0	0	0	1
10347	ABCA7	0	0	0	1
10388	SYCP2	0	0	0	1
10471	PFDN6	0	0	0	1
10498	CARM1	0	0	0	1
10527	IPO7	0	0	0	1
10564	ARFGEF2	0	0	0	1
10565	ARFGEF1	0	0	0	1
10592	SMC2	0	0	0	1
10594	PRPF8	0	0	0	1
10603	SH2B2	0	0	0	1
10625	IVNS1ABP	0	0	0	1
10655	DMRT2	0	0	0	1
10660	LBX1	0	0	0	1
10661	KLF1	0	0	0	1
10688	CRSP5	0	0	0	1
10718	NRG3	0	0	0	1
10721	POLQ	0	0	0	1
10746	MAP3K2	0	0	0	1
10816	SPINT3	0	0	0	1
10825	NEU3	0	0	0	1
10838	ZNF275	0	0	0	1
10845	CLPX	0	0	0	1
10893	MMP24	0	0	0	1
11013	TMSB15A	0	0	0	1
11093	ADAMTS13	0	0	0	1
11095	ADAMTS8	0	0	0	1
11113	CIT	0	0	0	1
11138	TBC1D8	0	0	0	1
11168	PSIP1	0	0	0	1
11169	WDHD1	0	0	0	1
11174	ADAMTS6	0	0	0	1
11177	BAZ1A	0	0	0	1
11190	CEP250	0	0	0	1
11198	SUPT16H	0	0	0	1
11217	AKAP2	0	0	0	1
11251	PTGDR2	0	0	0	1
11255	HRH3	0	0	0	1
11280	SCN11A	0	0	0	1
22817	NR1I4	0	0	0	1
22847	ZNF507	0	0	0	1
22848	AAK1	0	0	0	1
22861	NLRP1	0	0	0	1
22876	INPP5F	0	0	0	1
22904	SBNO2	0	0	0	1
22925	PLA2R1	0	0	0	1
22984	PDCD11	0	0	0	1
22989	MYH15	0	0	0	1
22992	KDM2A	0	0	0	1
22993	HMGXB3	0	0	0	1
22994	AZI1	0	0	0	1
22997	IGSF9B	0	0	0	1
22999	RIMS1	0	0	0	1
23013	SPEN	0	0	0	1
23020	SNRNP200	0	0	0	1
23025	UNC13A	0	0	0	1
23031	MAST3	0	0	0	1
23033	DOPEY1	0	0	0	1
23036	ZNF292	0	0	0	1
23037	PDZD2	0	0	0	1
23048	FNBP1	0	0	0	1
23049	SMG1	0	0	0	1
23053	KIAA0913	0	0	0	1
23054	NCOA6	0	0	0	1
23060	ZNF609	0	0	0	1
23066	CAND2	0	0	0	1
23067	SETD1B	0	0	0	1
23076	RRP1B	0	0	0	1
23077	MYCBP2	0	0	0	1
23078	KIAA0564	0	0	0	1
23098	SARM1	0	0	0	1
23109	DDN	0	0	0	1
23112	TNRC6B	0	0	0	1
23116	FAM179B	0	0	0	1
23135	KDM6B	0	0	0	1
23145	SSPO	0	0	0	1
23148	NACAD	0	0	0	1
23150	FRMD4B	0	0	0	1
23160	WDR43	0	0	0	1
23164	MPRIP	0	0	0	1
23166	STAB1	0	0	0	1
23184	MESDC2	0	0	0	1
23195	MDN1	0	0	0	1
23207	PLEKHM2	0	0	0	1
23211	ZC3H4	0	0	0	1
23215	PRRC2C	0	0	0	1
23217	ZFR2	0	0	0	1
23218	NBEAL2	0	0	0	1
23230	VPS13A	0	0	0	1
23232	TBC1D12	0	0	0	1
23247	KIAA0556	0	0	0	1
23266	LPHN2	0	0	0	1
23269	MGA	0	0	0	1
23284	LPHN3	0	0	0	1
23285	KIAA1107	0	0	0	1
23286	WWC1	0	0	0	1
23303	KIF13B	0	0	0	1
23309	SIN3B	0	0	0	1
23322	RPGRIP1L	0	0	0	1
23328	SASH1	0	0	0	1
23329	TBC1D30	0	0	0	1
23333	DPY19L1	0	0	0	1
23336	SYNM	0	0	0	1
23345	SYNE1	0	0	0	1
23349	KIAA1045	0	0	0	1
23352	UBR4	0	0	0	1
23355	VPS8	0	0	0	1
23361	ZNF629	0	0	0	1
23369	PUM2	0	0	0	1
23379	KIAA0947	0	0	0	1
23380	SRGAP2	0	0	0	1
23389	MED13L	0	0	0	1
23416	KCNH3	0	0	0	1
23418	CRB1	0	0	0	1
23430	TPSD1	0	0	0	1
23444	CDW12	0	0	0	1
23447	CDW93	0	0	0	1
23448	CD139	0	0	0	1
23449	CD165	0	0	0	1
23451	SF3B1	0	0	0	1
23499	MACF1	0	0	0	1
23519	ANP32D	0	0	0	1
23520	ANP32C	0	0	0	1
23523	CABIN1	0	0	0	1
23524	SRRM2	0	0	0	1
23534	TNPO3	0	0	0	1
23586	DDX58	0	0	0	1
23607	CD2AP	0	0	0	1
23654	PLXNB2	0	0	0	1
23685	PQBP4	0	0	0	1
23731	TMEM245	0	0	0	1
23732	FRRS1L	0	0	0	1
23739	C3CER1	0	0	0	1
24137	KIF4A	0	0	0	1
24149	ZNF318	0	0	0	1
25769	SLC24A2	0	0	0	1
25775	C22orf24	0	0	0	1
25792	CIZ1	0	0	0	1
25823	TPSG1	0	0	0	1
25831	HECTD1	0	0	0	1
25832	NBPF14	0	0	0	1
25878	MXRA5	0	0	0	1
25893	TRIM58	0	0	0	1
25957	PNISR	0	0	0	1
25981	DNAH1	0	0	0	1
25992	SNED1	0	0	0	1
26005	C2CD3	0	0	0	1
26011	ODZ4	0	0	0	1
26025	PCDHGA12	0	0	0	1
26032	SUSD5	0	0	0	1
26049	FAM169A	0	0	0	1
26069	DKFZP586B0319	0	0	0	1
26101	DKFZP564M1462	0	0	0	1
26105	DKFZP434C153	0	0	0	1
26106	DKFZP586K1520	0	0	0	1
26107	DKFZP547J0410	0	0	0	1
26115	TANC2	0	0	0	1
26120	DKFZP564C152	0	0	0	1
26160	IFT172	0	0	0	1
26173	INTS1	0	0	0	1
26175	C14orf109	0	0	0	1
26188	OR1C1	0	0	0	1
26251	KCNG2	0	0	0	1
26259	FBXW8	0	0	0	1
26278	SACS	0	0	0	1
26289	AK5	0	0	0	1
26338	OR5L2	0	0	0	1
26355	FAM162A	0	0	0	1
26476	OR10J1	0	0	0	1
26496	OR10A3	0	0	0	1
26524	LATS2	0	0	0	1
26529	OR12D2	0	0	0	1
26595	OR8B2	0	0	0	1
26683	OR4F3	0	0	0	1
26960	NBEA	0	0	0	1
27022	FOXD3	0	0	0	1
27031	NPHP3	0	0	0	1
27112	FAM155B	0	0	0	1
27113	BBC3	0	0	0	1
27146	FAM184B	0	0	0	1
27151	CPAMD8	0	0	0	1
27164	SALL3	0	0	0	1
27168	KERSMCR	0	0	0	1
27169	TRESMCR	0	0	0	1
27181	SIGLEC8	0	0	0	1
27189	IL17C	0	0	0	1
27251	HR44	0	0	0	1
27333	GOLIM4	0	0	0	1
27340	UTP20	0	0	0	1
27439	CECR6	0	0	0	1
27440	CECR5	0	0	0	1
29102	DROSHA	0	0	0	1
29123	ANKRD11	0	0	0	1
29125	C11orf21	0	0	0	1
29888	STRN4	0	0	0	1
29893	PSMC3IP	0	0	0	1
29945	ANAPC4	0	0	0	1
29969	MDFIC	0	0	0	1
30811	HUNK	0	0	0	1
50509	COL5A3	0	0	0	1
50632	CALY	0	0	0	1
50831	TAS2R3	0	0	0	1
50833	TAS2R16	0	0	0	1
50834	TAS2R1	0	0	0	1
50835	TAS2R9	0	0	0	1
50944	SHANK1	0	0	0	1
51052	PRLH	0	0	0	1
51096	UTP18	0	0	0	1
51168	MYO15A	0	0	0	1
51196	PLCE1	0	0	0	1
51252	FAM178B	0	0	0	1
51286	CEND1	0	0	0	1
51332	SPTBN5	0	0	0	1
51339	DACT1	0	0	0	1
51351	ZNF117	0	0	0	1
51430	C1orf9	0	0	0	1
51592	TRIM33	0	0	0	1
51691	NAA38	0	0	0	1
51696	HECA	0	0	0	1
51750	RTEL1	0	0	0	1
51761	ATP8A2	0	0	0	1
53353	LRP1B	0	0	0	1
53635	PTOV1	0	0	0	1
53842	CLDN22	0	0	0	1
53843	CLDN21	0	0	0	1
54081	C21orf32	0	0	0	1
54102	CLIC6	0	0	0	1
54103	PION	0	0	0	1
54112	GPR88	0	0	0	1
54207	KCNK10	0	0	0	1
54439	RBM27	0	0	0	1
54454	ATAD2B	0	0	0	1
54467	ANKIB1	0	0	0	1
54492	NEURL1B	0	0	0	1
54497	HEATR5B	0	0	0	1
54523	C18orf57	0	0	0	1
54549	SDK2	0	0	0	1
54621	VSIG10	0	0	0	1
54625	PARP14	0	0	0	1
54714	CNGB3	0	0	0	1
54729	NKX1-1	0	0	0	1
54753	ZNF853	0	0	0	1
54796	BNC2	0	0	0	1
54798	DCHS2	0	0	0	1
54822	TRPM7	0	0	0	1
54827	FAM55D	0	0	0	1
54831	BEST2	0	0	0	1
54832	VPS13C	0	0	0	1
54862	CC2D1A	0	0	0	1
54863	C9orf167	0	0	0	1
54868	TMEM104	0	0	0	1
54874	FNBP1L	0	0	0	1
54877	ZCCHC2	0	0	0	1
54891	INO80D	0	0	0	1
54914	FOCAD	0	0	0	1
55001	TTC22	0	0	0	1
55009	C19orf24	0	0	0	1
55066	PDPR	0	0	0	1
55084	SOBP	0	0	0	1
55094	GPATCH1	0	0	0	1
55107	ANO1	0	0	0	1
55125	CEP192	0	0	0	1
55183	RIF1	0	0	0	1
55187	VPS13D	0	0	0	1
55225	RAVER2	0	0	0	1
55230	USP40	0	0	0	1
55247	NEIL3	0	0	0	1
55258	THNSL2	0	0	0	1
55362	TMEM63B	0	0	0	1
55390	PRO2268	0	0	0	1
55450	CAMK2N1	0	0	0	1
55511	SAGE1	0	0	0	1
55547	HAB1	0	0	0	1
55561	CDC42BPG	0	0	0	1
55567	DNAH3	0	0	0	1
55576	STAB2	0	0	0	1
55593	OTUD5	0	0	0	1
55605	KIF21A	0	0	0	1
55607	PPP1R9A	0	0	0	1
55628	ZNF407	0	0	0	1
55636	CHD7	0	0	0	1
55654	TMEM127	0	0	0	1
55656	INTS8	0	0	0	1
55667	DENND4C	0	0	0	1
55691	FRMD4A	0	0	0	1
55704	CCDC88A	0	0	0	1
55706	TMEM48	0	0	0	1
55714	ODZ3	0	0	0	1
55747	FAM21B	0	0	0	1
55798	METTL2B	0	0	0	1
55821	ALLC	0	0	0	1
55833	UBAP2	0	0	0	1
55839	CENPN	0	0	0	1
55870	ASH1L	0	0	0	1
55889	GOLGA6B	0	0	0	1
55920	RCC2	0	0	0	1
56034	PDGFC	0	0	0	1
56105	PCDHGA11	0	0	0	1
56128	PCDHB8	0	0	0	1
56136	PCDHA13	0	0	0	1
56171	DNAH7	0	0	0	1
56245	C21orf62	0	0	0	1
56252	YLPM1	0	0	0	1
56413	LTB4R2	0	0	0	1
56660	KCNK12	0	0	0	1
56667	MUC13	0	0	0	1
56751	BARHL1	0	0	0	1
56776	FMN2	0	0	0	1
56834	GPR137	0	0	0	1
56913	C1GALT1	0	0	0	1
56917	MEIS3	0	0	0	1
56971	CEACAM19	0	0	0	1
56972	DKFZp547D104	0	0	0	1
56977	STOX2	0	0	0	1
56979	PRDM9	0	0	0	1
56985	C17orf48	0	0	0	1
56999	ADAMTS9	0	0	0	1
57030	SLC17A7	0	0	0	1
57046	HRES2	0	0	0	1
57047	PLSCR2	0	0	0	1
57082	CASC5	0	0	0	1
57084	SLC17A6	0	0	0	1
57153	SLC44A2	0	0	0	1
57154	SMURF1	0	0	0	1
57158	JPH2	0	0	0	1
57178	ZMIZ1	0	0	0	1
57187	THOC2	0	0	0	1
57191	VN1R1	0	0	0	1
57214	KIAA1199	0	0	0	1
57221	KIAA1244	0	0	0	1
57223	SMEK2	0	0	0	1
57224	NHSL1	0	0	0	1
57282	SLC4A10	0	0	0	1
57406	ABHD6	0	0	0	1
57446	NDRG3	0	0	0	1
57448	BIRC6	0	0	0	1
57451	ODZ2	0	0	0	1
57475	PLEKHH1	0	0	0	1
57477	SHROOM4	0	0	0	1
57479	PRR12	0	0	0	1
57481	KIAA1210	0	0	0	1
57492	ARID1B	0	0	0	1
57493	HEG1	0	0	0	1
57495	KIAA1239	0	0	0	1
57519	STARD9	0	0	0	1
57524	CASKIN1	0	0	0	1
57526	PCDH19	0	0	0	1
57538	ALPK3	0	0	0	1
57539	WDR35	0	0	0	1
57540	PTCHD2	0	0	0	1
57545	CC2D2A	0	0	0	1
57551	TAOK1	0	0	0	1
57555	NLGN2	0	0	0	1
57576	KIF17	0	0	0	1
57578	UNC79	0	0	0	1
57582	KCNT1	0	0	0	1
57583	TMEM181	0	0	0	1
57597	BAHCC1	0	0	0	1
57608	KIAA1462	0	0	0	1
57609	DIP2B	0	0	0	1
57622	LRFN1	0	0	0	1
57623	ZFAT	0	0	0	1
57636	ARHGAP23	0	0	0	1
57643	ZSWIM5	0	0	0	1
57662	CAMSAP3	0	0	0	1
57666	FBRSL1	0	0	0	1
57670	KIAA1549	0	0	0	1
57680	CHD8	0	0	0	1
57683	ZDBF2	0	0	0	1
57688	ZSWIM6	0	0	0	1
57710	KIAA1614	0	0	0	1
57719	ANO8	0	0	0	1
57724	EPG5	0	0	0	1
57731	SPTBN4	0	0	0	1
57732	ZFYVE28	0	0	0	1
57796	DKFZP761C1711	0	0	0	1
57824	HMHB1	0	0	0	1
57827	C6orf47	0	0	0	1
57829	ZP4	0	0	0	1
57876	MUC3B	0	0	0	1
58160	NFE4	0	0	0	1
58508	MLL3	0	0	0	1
58509	C19orf29	0	0	0	1
58512	DLGAP3	0	0	0	1
58525	WIZ	0	0	0	1
58531	PRM3	0	0	0	1
59082	CARD18	0	0	0	1
59269	HIVEP3	0	0	0	1
59283	CACNG8	0	0	0	1
59335	PRDM12	0	0	0	1
59336	PRDM13	0	0	0	1
60558	GUF1	0	0	0	1
63910	SLC17A9	0	0	0	1
63923	TNN	0	0	0	1
63950	DMRTA2	0	0	0	1
63982	ANO3	0	0	0	1
64096	GFRA4	0	0	0	1
64207	IRF2BPL	0	0	0	1
64240	ABCG5	0	0	0	1
64318	NOC3L	0	0	0	1
64343	AZI2	0	0	0	1
64403	CDH24	0	0	0	1
64405	CDH22	0	0	0	1
64412	GZF1	0	0	0	1
64599	GIGYF1	0	0	0	1
64711	HS3ST6	0	0	0	1
64738	C16orf29	0	0	0	1
64772	ENGASE	0	0	0	1
64855	FAM129B	0	0	0	1
65012	SLC26A10	0	0	0	1
65065	NBEAL1	0	0	0	1
65121	PRAMEF1	0	0	0	1
65217	PCDH15	0	0	0	1
65249	ZSWIM4	0	0	0	1
65250	C5orf42	0	0	0	1
65266	WNK4	0	0	0	1
65267	WNK3	0	0	0	1
65268	WNK2	0	0	0	1
65998	C11orf95	0	0	0	1
